"List_Name","Intersection","Genes","Num_Genes"
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12","CD99L2, tmt2a, UFM1, PKM, LONP1, ALDH5A1, TAOK1, MDH1, GPX4, si:dkey-183j2.10, GAD1, PPP3CC, SETDB1, TPP1, ca16c, DNM1, PSMC3, CPNE1, zgc:110130, OGDH, CTBP1, NBEA, ANKRD13D, ncam1a.2, si:ch211-197g15.7, si:ch73-6k16.1, TAOK2, sept7b.1, LOC103910528, ADCK5, CAMKV, CACNA2D2, aak1b.1, G6PD, RHOT1, cadpsb.2, dnm1a.1, ADD2, PRPS1, SHANK3, gnal2.1, WDR7, zgc:112265, NECTIN2, dnm1b.1, MECR, GPHN, RCAN1, OXR1, ANK1, NPC2, DNM3, oxr1a.1, dnm1a.2, JUP, FLNA, PNP, RPS24, GNG4, dnm1a.3, caskin1.1, atp2b3a.2, cita.1, CD58, gad1a.1, BTF3L4, dnm1a.4, SLC4A10, ATG7, GPR153, sept8b, TNPO1, YWHAG, cb572, UBE2L3, ZNF346, zgc:171263, ppp3cc.1, fk35d04, aldh5a1.1, sb:cb578, C6orf58, SLC38A3, PPP2R1B, BRK1, FKBP2, wu:fb25h12, RENBP, si:ch211-208d15.4, EIF4A3, HBE1, XPO1, RAP2A, cyldl, PRSS51, NAMPT, KCNA1, CARS1, si:rp71-68n21.9, ELFN1, zgc:55622, MAG, add2.1, SLC6A1, zgc:56390, ADSL, si:ch211-214k9.2, cox4i1l, DLAT, atp5j2, ATP2B1, zgc:152801, PRKAR2A, zgc:153633, zgc:152998, zgc:136759, si:dkey-180p18.9, BASP1, RAD23A, RTN4, zgc:112352, wu:fj35g11, FDPS, sept7a.1, zgc:112318, si:zc14a17.2, zgc:112431, NCCRP1, zgc:110843, zgc:113267, RPS17, cb718, wu:fl70d04, im:7138781, cb523, si:dkey-12h9.4, si:ch211-147c1.2, zgc:103663, zgc:101719, atp5f1, zgc:101527, sept8a, HINT1, zgc:92093, wu:fb95e09, NDRG1, ACAT1, sept5b.1, zgc:100851, CYRIA, zgc:100962, ACLY, zgc:92872, si:dkey-110p14.2, GSTK1, zgc:92716, zgc:92709, EIF3G, zgc:91952, ENO3, zgc:86714, sb:cb121, wu:fj17f09, wu:fa20d10, ARPC4, TEX264, XPNPEP1, atp[a]3B, GLO1, NOP5/NOP58, RPL23, RPL10A, zgc:73056, TAGLN, zgc:66343, FH, ahsa1l, zgc:63505, SH3BGRL, RAB7A, cdv3.2, zgc:63976, TCEA1, mdh1a, RAB1B, sb:cb425, RPL30, DNAJA2, RAB5A, wu:fd59b07, wu:fi16g01, wu:fi04h11, YWHAE, zgc:56637, ECHS1, CDC5L, GNB1L, diras1, wu:fc21f08, sly1, CTSD, ba2, ADCYAP1, atp1a1l5, atp[a]1A2a, atp1a1l2, tpp2.1",207
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_CLN4_WT_L115R","ADD2, BRK1",2
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12","dnm1a.1, si:ch211-165e15.1.2, YWHAG, ACAT1, atp6v0a1, MDH1, atp2b3a.2, LOC100000597, MARCKSL1, gstp1, ADCK5, atp[a]1A2a, HINT1, DNM1, dnm1a.4, mdh1a, zgc:65844, ank2b.2, wu:fa20d10, ATP2B1, BSN, wu:fc21f08, FDXR, PPP3CC, LAMP, si:dkey-12h9.4, ENO3, dnm1a.3, dnm1b.1, PSME2, AUTS2, samm50b, LOC797311, si:zc14a17.2, PLCB3, wu:fi04h11, PPP3R1, zgc:73056, fb33d01, wu:fd59b07, zgc:112352, ZNF346, cadpsb.1, CPNE1, wu:fj60e01, ATG7, ME1, zgc:153275, RHOT1, C6orf58, SLC4A10, ncam1a.2, ECHS1, SLC6A1, DLAT, PKM, dnm1a.2, CAMKV, im:7045267, cadpsb.2, CSTF2, RAB7A, si:ch73-6k16.1, FH, OGDH, UQCR10, PPP2R1B, TAOK1, MAG, CHMP5, HSPE1, GAD1, ALDH5A1, MECR, zgc:103663, sb:cb425, wu:fb95e09, NDRG1, wu:fa93h05, PPP2CA, zgc:153390, OXR1, PRUNE1, HUWE1, RAB5A, INPP4A, SYNE2, GPAA1, GPHN, si:dkey-110p14.2, zgc:65842, zgc:112265, DNM3, si:ch211-147c1.2, caskin1.1, SLC25A18, zgc:152801, ADD2, zgc:91952, NBEA, GNB1L, BANF1, oxr1a.1, gad1a.1, SH3BGRL, RAD23A, zgc:171263, KCNA1, RPL23, wu:fb25h12, ppp3cc.1, si:rp71-68n21.9, zgc:100851, SLC38A3, atp5j2, tmt2a, zgc:100962, TAGLN, sb:cb578, TPR, sept5b.1, NAMPT, RENBP, aldh5a1.1, G6PD, zgc:92093, SETDB1, wu:fi16g01, sly1, GNG4, NOP5/NOP58, cita.1, NCCRP1, zgc:63505, ca16c, zgc:92872, zgc:66343, RPL30, WDR7, TAOK2, zgc:56390, CYRIA, sept8a, cox4i1l, CPLX2, LOC103910528, GSTK1, zgc:92709, LOC110440162, WDR82, GLO1, TNPO1, ADCYAP1, sept8b, cdv3.2, FGF19, ARPC4, cplx2b.1, RPS24, zgc:110843, LOC101885266, COPS8, BTF3L4, zgc:101527, zgc:63976, zgc:136759, EIF3G, TCEA1, si:dkey-180p18.9, RPL10A, FKBP2, FDPS, JUP, ELFN1, LONP1, zgc:113267, CARS1, UBE2L3, KCNA2, zgc:112431, zgc:92888, PHF24, si:dz79f24.2, si:ch211-208d15.4, tpp2.1, wu:fl70d04, si:ch211-197g15.7, TEX264, ANKRD13D, zgc:152998, MTAP, wu:fj17f09, UFM1, PNP, ADSL, zgc:153633, ahsa1l, RAP2A, si:ch211-214k9.2, NPC2, sb:cb121, RCAN1, CACNA2D2, PRSS51, fk35d04, zgc:110130, BRK1, TPP1, RPS17, XPNPEP1, zgc:101719, CD99L2",212
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_CLN4_WT_L115R","MARCKSL1, ADD2, CPLX2, BRK1",4
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_CLN4_WT_L116","CHCHD6, HSD17B4, BRK1",3
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN12_AND_CLN4_WT_L115R","MARCKSL1, ADD2, DNAJC5, CPLX2, BRK1",5
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN12_AND_CLN4_WT_L116","MTPN, DNAJC5, BRK1",3
"list_brain_pval_CLN4_WT_DOWN","CLN4_WT_L115R_AND_CLN4_WT_L116","SYNGAP1, SYNPR, PPM1A, Q9D2K6, PAFAH1B2, A0A0A0UEG7, WASHC2, DNAJC5, BRK1",9
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12","CD99L2, tmt2a, UFM1, PKM, LONP1, ALDH5A1, TAOK1, MDH1, GAD1, PPP3CC, SETDB1, TPP1, ca16c, DNM1, CPNE1, zgc:110130, OGDH, NBEA, ANKRD13D, ncam1a.2, si:ch211-197g15.7, si:ch73-6k16.1, TAOK2, LOC103910528, ADCK5, CAMKV, CACNA2D2, G6PD, RHOT1, cadpsb.2, dnm1a.1, ADD2, WDR7, zgc:112265, dnm1b.1, MECR, GPHN, RCAN1, OXR1, NPC2, DNM3, oxr1a.1, dnm1a.2, JUP, PNP, RPS24, GNG4, dnm1a.3, caskin1.1, atp2b3a.2, cita.1, gad1a.1, BTF3L4, dnm1a.4, SLC4A10, ATG7, sept8b, TNPO1, YWHAG, UBE2L3, ZNF346, zgc:171263, ppp3cc.1, fk35d04, aldh5a1.1, sb:cb578, C6orf58, SLC38A3, PPP2R1B, BRK1, FKBP2, wu:fb25h12, RENBP, si:ch211-208d15.4, RAP2A, PRSS51, NAMPT, KCNA1, CARS1, si:rp71-68n21.9, ELFN1, MAG, SLC6A1, zgc:56390, ADSL, si:ch211-214k9.2, cox4i1l, DLAT, atp5j2, ATP2B1, zgc:152801, zgc:153633, zgc:152998, zgc:136759, si:dkey-180p18.9, RAD23A, zgc:112352, FDPS, si:zc14a17.2, zgc:112431, NCCRP1, zgc:110843, zgc:113267, RPS17, wu:fl70d04, si:dkey-12h9.4, si:ch211-147c1.2, zgc:103663, zgc:101719, zgc:101527, sept8a, HINT1, zgc:92093, wu:fb95e09, NDRG1, ACAT1, sept5b.1, zgc:100851, CYRIA, zgc:100962, zgc:92872, si:dkey-110p14.2, GSTK1, zgc:92709, EIF3G, zgc:91952, ENO3, sb:cb121, wu:fj17f09, wu:fa20d10, ARPC4, TEX264, XPNPEP1, GLO1, NOP5/NOP58, RPL23, RPL10A, zgc:73056, TAGLN, zgc:66343, FH, ahsa1l, zgc:63505, SH3BGRL, RAB7A, cdv3.2, zgc:63976, TCEA1, mdh1a, sb:cb425, RPL30, RAB5A, wu:fd59b07, wu:fi16g01, wu:fi04h11, ECHS1, GNB1L, wu:fc21f08, sly1, ADCYAP1, atp[a]1A2a, tpp2.1",162
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_CLN4_WT_L115R","ADD2, BRK1",2
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R","ADD2, BRK1",2
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R","MARCKSL1, ADD2, CPLX2, BRK1",4
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","DNAJC5, BRK1",2
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R","ADD2, BRK1",2
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
"list_brain_pval_CLN4_WT_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_WT_L115R_AND_CLN4_WT_L116","BRK1",1
